"m_date","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_close_dividend_and_split_adjusted"
2018-07-31,280.80999755859375,282.01998901367190,280.38000488281250,281.32998657226560,68570500,249.08338928222656
2018-08-01,281.55999755859375,282.13000488281250,280.13000488281250,280.85998535156250,53853300,248.66732788085938
2018-08-02,279.39001464843750,282.57998657226560,279.16000366210940,282.39001464843750,63426400,250.02197265625000
2018-08-03,282.52999877929690,283.66000366210940,282.32998657226560,283.60000610351560,53935400,251.09323120117188
2018-08-06,283.64001464843750,284.98999023437500,283.20001220703125,284.64001464843750,39400900,252.01405334472656
2018-08-07,285.39001464843750,286.01000976562500,285.23999023437500,285.57998657226560,43196600,252.84619140625000
2018-08-08,285.39001464843750,285.91000366210940,284.94000244140625,285.45999145507810,42114600,252.74005126953125
2018-08-09,285.52999877929690,285.97000122070310,284.92001342773440,285.07000732421875,35717000,252.39480590820312
2018-08-10,283.45001220703125,284.05999755859375,282.35998535156250,283.16000366210940,77076000,250.70368957519530
2018-08-13,283.47000122070310,284.16000366210940,281.76998901367190,282.10000610351560,65732900,249.76518249511720
2018-08-14,282.92001342773440,284.17001342773440,282.48001098632810,283.89999389648440,43842000,251.35887145996094
2018-08-15,282.38000488281250,282.54000854492190,280.16000366210940,281.77999877929690,102925400,249.48184204101562
2018-08-16,283.39999389648440,285.04000854492190,283.35998535156250,284.05999755859375,69967900,251.50044250488280
2018-08-17,283.82998657226560,285.55999755859375,283.36999511718750,285.05999755859375,65618500,252.38587951660156
2018-08-20,285.57000732421875,285.97000122070310,285.05999755859375,285.67001342773440,39807500,252.92593383789062
2018-08-21,286.25000000000000,287.30999755859375,285.70999145507810,286.33999633789060,67272000,253.51916503906250
2018-08-22,285.88000488281250,286.76000976562500,285.57998657226560,286.17001342773440,44993300,253.36866760253906
2018-08-23,285.97000122070310,286.94000244140625,285.42999267578125,285.79000854492190,49204900,253.03216552734375
2018-08-24,286.44000244140625,287.67001342773440,286.38000488281250,287.51000976562500,57487400,254.55516052246094
2018-08-27,288.85998535156250,289.89999389648440,288.67999267578125,289.77999877929690,57072400,256.56494140625000
2018-08-28,290.29998779296875,290.42001342773440,289.39999389648440,289.92001342773440,46943500,256.68878173828125
2018-08-29,290.16000366210940,291.73999023437500,289.89001464843750,291.48001098632810,61485500,258.07006835937500
2018-08-30,290.94000244140625,291.35998535156250,289.63000488281250,290.29998779296875,61229500,257.02532958984375
2018-08-31,289.83999633789060,290.80999755859375,289.29000854492190,290.30999755859375,66140800,257.03414916992190
2018-09-04,289.83999633789060,290.20999145507810,288.67999267578125,289.80999755859375,57594400,256.59143066406250
2018-09-05,289.41000366210940,289.64001464843750,287.89001464843750,289.02999877929690,72452400,255.90077209472656
2018-09-06,289.14999389648440,289.48999023437500,287.00000000000000,288.16000366210940,65909900,255.13061523437500
2018-09-07,286.98001098632810,288.70001220703125,286.70999145507810,287.60000610351560,73524800,254.63475036621094
2018-09-10,288.73999023437500,289.04000854492190,287.88000488281250,288.10000610351560,50210900,255.07736206054688
2018-09-11,287.36999511718750,289.54998779296875,286.98001098632810,289.04998779296875,50530500,255.91854858398438
2018-09-12,289.05999755859375,289.79998779296875,288.23001098632810,289.11999511718750,59810800,255.98060607910156
2018-09-13,290.32000732421875,291.04000854492190,290.00000000000000,290.82998657226560,51034200,257.49444580078125
2018-09-14,291.05999755859375,291.26998901367190,290.00000000000000,290.88000488281250,55079900,257.53884887695310
2018-09-17,290.82000732421875,290.85998535156250,289.02999877929690,289.33999633789060,68244000,256.17532348632810
2018-09-18,289.57998657226560,291.57998657226560,289.54998779296875,290.91000366210940,61930400,257.56533813476560
2018-09-19,290.97000122070310,291.69000244140625,290.82998657226560,291.22000122070310,49080600,257.83987426757810
2018-09-20,292.64001464843750,293.94000244140625,291.23999023437500,293.57998657226560,100360600,259.92926025390625
2018-09-21,293.08999633789060,293.22000122070310,291.80999755859375,291.98999023437500,105479700,259.69180297851560
2018-09-24,291.33999633789060,291.50000000000000,290.36999511718750,291.01998901367190,53409600,258.82907104492190
2018-09-25,291.52999877929690,291.64999389648440,290.48001098632810,290.75000000000000,44370000,258.58901977539060
2018-09-26,290.91000366210940,292.23999023437500,289.41000366210940,289.88000488281250,79739700,257.81518554687500
2018-09-27,290.41000366210940,291.91000366210940,290.10000610351560,290.69000244140625,59249500,258.53558349609375
2018-09-28,289.98999023437500,291.27999877929690,289.95001220703125,290.72000122070310,70091400,258.56225585937500
2018-10-01,292.10998535156250,292.92999267578125,290.98001098632810,291.73001098632810,62078900,259.46057128906250
2018-10-02,291.55999755859375,292.35998535156250,291.14001464843750,291.55999755859375,47258200,259.30938720703125
2018-10-03,292.73999023437500,293.20999145507810,291.32000732421875,291.72000122070310,64694600,259.45166015625000
2018-10-04,291.17999267578125,291.23999023437500,287.66000366210940,289.44000244140625,111545900,257.42391967773440
2018-10-05,289.69000244140625,290.26998901367190,286.22000122070310,287.82000732421875,105951700,255.98315429687500
2018-10-08,287.04998779296875,288.22000122070310,285.50000000000000,287.82000732421875,87742200,255.98315429687500
2018-10-09,287.39001464843750,288.85998535156250,286.76998901367190,287.39999389648440,74339000,255.60942077636720
2018-10-10,286.82998657226560,286.91000366210940,277.88000488281250,278.29998779296875,214731000,247.51615905761720
2018-10-11,277.07998657226560,278.89999389648440,270.35998535156250,272.17001342773440,274840500,242.06416320800780
2018-10-12,276.76998901367190,277.08999633789060,272.36999511718750,275.95001220703125,183186500,245.42616271972656
2018-10-15,275.54998779296875,277.04000854492190,274.29998779296875,274.39999389648440,102263700,244.04753112792970
2018-10-16,276.60000610351560,280.82000732421875,276.07000732421875,280.39999389648440,118255800,249.38388061523438
2018-10-17,280.44000244140625,281.14999389648440,277.55999755859375,280.45001220703125,110626000,249.42840576171875
2018-10-18,279.39999389648440,280.07000732421875,274.97000122070310,276.39999389648440,134557500,245.82633972167970
2018-10-19,277.13000488281250,279.29998779296875,275.47000122070310,276.25000000000000,139901600,245.69290161132812
2018-10-22,277.00000000000000,277.35998535156250,274.41000366210940,275.01000976562500,82415800,244.59008789062500
2018-10-23,270.95001220703125,274.86999511718750,268.60998535156250,273.60998535156250,146352700,243.34487915039062
2018-10-24,273.32998657226560,273.76000976562500,264.70001220703125,265.32000732421875,177806700,235.97196960449220
2018-10-25,267.38000488281250,271.80999755859375,266.23001098632810,270.07998657226560,138061500,240.20544433593750
2018-10-26,265.92001342773440,271.00000000000000,262.29000854492190,265.32998657226560,201574600,235.98080444335938
2018-10-29,268.79998779296875,270.25000000000000,259.85000610351560,263.85998535156250,160749100,234.67341613769530
2018-10-30,263.67001342773440,268.11999511718750,263.11999511718750,267.76998901367190,157116000,238.15087890625000
2018-10-31,270.64999389648440,273.23001098632810,270.11999511718750,270.63000488281250,128296300,240.69453430175780
2018-11-01,271.60000610351560,273.73001098632810,270.38000488281250,273.51000976562500,99495000,243.25601196289062
2018-11-02,274.75000000000000,275.23001098632810,269.58999633789060,271.89001464843750,122634100,241.81523132324220
2018-11-05,272.44000244140625,274.01000976562500,271.35000610351560,273.39001464843750,65622500,243.14926147460938
2018-11-06,273.32000732421875,275.29998779296875,273.25000000000000,275.11999511718750,60085900,244.68786621093750
2018-11-07,277.55999755859375,281.10000610351560,277.07998657226560,281.01000976562500,102752100,249.92639160156250
2018-11-08,280.10998535156250,281.22000122070310,279.22000122070310,280.50000000000000,65584900,249.47283935546875
2018-11-09,279.02999877929690,279.23999023437500,276.17999267578125,277.76000976562500,98812600,247.03587341308594
2018-11-12,277.19000244140625,277.45999145507810,271.98999023437500,272.57000732421875,99673600,242.41989135742188
2018-11-13,273.08999633789060,275.32998657226560,271.25000000000000,272.05999755859375,98176600,241.96632385253906
2018-11-14,274.16000366210940,274.60998535156250,268.45001220703125,270.20001220703125,125335900,240.31214904785156
2018-11-15,268.77999877929690,273.54000854492190,267.01000976562500,273.01998901367190,135101400,242.82023620605470
2018-11-16,271.79000854492190,274.75000000000000,271.20999145507810,273.73001098632810,126668000,243.45161437988280
2018-11-19,273.04998779296875,273.38000488281250,268.07000732421875,269.10000610351560,103061700,239.33381652832030
